date,temperature,weather,wind,humidity,barometer,visibility,time
2021-02-25,21,Overcast.,20 km/h,93,1011 mbar,7,07:00
2021-02-25,23,Overcast.,24 km/h,81,1012 mbar,10,10:00
2021-02-25,26,Overcast.,32 km/h,74,1010 mbar,7,13:00
2021-02-25,24,Overcast.,28 km/h,80,1009 mbar,8,16:00
2021-02-25,23,Overcast.,19 km/h,83,1011 mbar,7,19:00
2021-02-25,22,Overcast.,7 km/h,89,1013 mbar,6,22:00
2021-02-26,20,Light rain. Overcast.,No wind,97,1011 mbar,3,04:00
2021-02-26,20,Fog.,No wind,98,1012 mbar,3,07:00
2021-02-26,24,Overcast.,17 km/h,75,1014 mbar,8,10:00
2021-02-26,24,Thunderstorms. Overcast.,9 km/h,80,1011 mbar,5,16:00
2021-02-26,23,Passing clouds.,9 km/h,79,1013 mbar,6,19:00
2021-02-26,21,Passing clouds.,No wind,93,1015 mbar,6,22:00
2021-02-27,20,Passing clouds.,No wind,96,1013 mbar,6,04:00
2021-02-27,21,Partly sunny.,No wind,93,1014 mbar,3,07:00
2021-02-27,28,Partly sunny.,26 km/h,60,1013 mbar,8,13:00
2021-02-27,26,Partly sunny.,15 km/h,67,1011 mbar,5,16:00
2021-02-27,24,Overcast.,13 km/h,88,1013 mbar,4,19:00
2021-02-27,23,Passing clouds.,No wind,93,1016 mbar,3,22:00
2021-02-28,22,Passing clouds.,9 km/h,76,1014 mbar,7,04:00
2021-02-28,22,Partly sunny.,6 km/h,74,1015 mbar,8,07:00
2021-02-28,27,Scattered clouds.,7 km/h,61,1016 mbar,10,10:00
2021-02-28,28,Partly sunny.,11 km/h,53,1014 mbar,10,13:00
2021-02-28,26,Scattered clouds.,15 km/h,58,1013 mbar,10,16:00
2021-02-28,24,Passing clouds.,11 km/h,69,1015 mbar,8,19:00
2021-02-28,24,Passing clouds.,9 km/h,70,1016 mbar,8,22:00
2021-03-01,23,Passing clouds.,11 km/h,64,1016 mbar,8,01:00
2021-03-01,22,Scattered clouds.,15 km/h,76,1016 mbar,10,07:00
2021-03-01,28,Scattered clouds.,9 km/h,56,1016 mbar,10,10:00
2021-03-01,30,Scattered clouds.,17 km/h,50,1015 mbar,10,13:00
2021-03-01,29,Partly sunny.,22 km/h,55,1012 mbar,7,16:00
2021-03-01,24,Thunderstorms. Overcast.,7 km/h,77,1015 mbar,6,19:00
2021-03-01,23,Overcast.,No wind,86,1017 mbar,7,22:00
2021-03-02,22,Overcast.,No wind,97,1015 mbar,4,04:00
2021-03-02,22,Fog.,No wind,95,1016 mbar,3,07:00
2021-03-02,26,Overcast.,28 km/h,73,1017 mbar,6,10:00
2021-03-02,26,Partly sunny.,20 km/h,69,1014 mbar,8,16:00
2021-03-02,23,Passing clouds.,11 km/h,88,1015 mbar,5,19:00
2021-03-02,22,Passing clouds.,11 km/h,93,1016 mbar,5,22:00
2021-03-03,21,Fog.,No wind,96,1015 mbar,3,04:00
2021-03-03,21,Fog.,No wind,96,1016 mbar,3,07:00
2021-03-03,26,Partly sunny.,15 km/h,71,1017 mbar,7,10:00
2021-03-03,28,Partly sunny.,19 km/h,57,1015 mbar,6,13:00
2021-03-03,26,Partly sunny.,9 km/h,66,1014 mbar,5,16:00
2021-03-03,21,Thunderstorms. Passing clouds.,11 km/h,91,1017 mbar,6,19:00
2021-03-03,22,Passing clouds.,No wind,95,1018 mbar,5,22:00
2021-03-04,21,Overcast.,No wind,94,1018 mbar,3,07:00
2021-03-04,26,Scattered clouds.,7 km/h,69,1018 mbar,5,10:00
2021-03-04,29,Partly sunny.,28 km/h,58,1015 mbar,8,13:00
2021-03-04,22,Thunderstorms. Overcast.,9 km/h,92,1014 mbar,5,16:00
2021-03-04,22,Light rain. Overcast.,9 km/h,93,1017 mbar,6,19:00
2021-03-05,21,Overcast.,No wind,95,1016 mbar,3,04:00
2021-03-05,20,Partly sunny.,No wind,96,1017 mbar,4,07:00
2021-03-05,24,Partly sunny.,6 km/h,78,1017 mbar,2,10:00
2021-03-05,29,Partly sunny.,15 km/h,52,1015 mbar,6,13:00
2021-03-05,27,Overcast.,6 km/h,62,1013 mbar,5,16:00
2021-03-05,22,Thundershowers. Overcast.,9 km/h,98,1016 mbar,2,19:00
2021-03-05,22,Fog.,6 km/h,98,1017 mbar,4,22:00
2021-03-06,20,Partly sunny.,No wind,83,1016 mbar,5,07:00
2021-03-06,26,Scattered clouds.,6 km/h,62,1016 mbar,5,10:00
2021-03-06,29,Partly sunny.,24 km/h,58,1014 mbar,5,13:00
2021-03-06,24,Thunderstorms. Overcast.,26 km/h,77,1014 mbar,5,16:00
2021-03-06,21,Light rain. Overcast.,6 km/h,98,1016 mbar,4,19:00
2021-03-06,21,Overcast.,6 km/h,96,1018 mbar,6,22:00
2021-03-07,20,Passing clouds.,No wind,96,1016 mbar,6,04:00
2021-03-07,20,Overcast.,No wind,94,1017 mbar,5,07:00
2021-03-07,24,Overcast.,No wind,75,1017 mbar,5,10:00
2021-03-07,27,Partly sunny.,15 km/h,64,1014 mbar,10,13:00
2021-03-07,24,Thunderstorms. Partly sunny.,7 km/h,74,1013 mbar,8,16:00
2021-03-07,22,Overcast.,9 km/h,93,1016 mbar,7,19:00
2021-03-07,21,Light rain. Overcast.,No wind,96,1018 mbar,5,22:00
2021-03-08,20,Passing clouds.,No wind,98,1015 mbar,4,04:00
2021-03-08,21,Overcast.,No wind,96,1016 mbar,6,07:00
2021-03-08,24,Overcast.,13 km/h,72,1017 mbar,7,10:00
2021-03-08,27,Partly sunny.,28 km/h,66,1014 mbar,8,13:00
2021-03-08,21,Thundershowers. Overcast.,20 km/h,96,1014 mbar,3,16:00
2021-03-08,20,Light rain. Overcast.,4 km/h,99,1016 mbar,6,19:00
2021-03-08,20,Passing clouds.,No wind,96,1017 mbar,6,22:00
2021-03-09,19,Fog.,No wind,97,1015 mbar,5,04:00
2021-03-09,20,Fog.,4 km/h,98,1016 mbar,4,07:00
2021-03-09,25,Partly sunny.,15 km/h,63,1017 mbar,10,10:00
2021-03-09,27,Overcast.,19 km/h,58,1015 mbar,10,13:00
2021-03-09,24,Partly sunny.,22 km/h,78,1013 mbar,6,16:00
2021-03-09,22,Passing clouds.,19 km/h,81,1015 mbar,6,19:00
2021-03-10,20,Partly sunny.,No wind,96,1016 mbar,4,07:00
2021-03-10,23,Overcast.,19 km/h,89,1017 mbar,5,10:00
2021-03-10,26,Scattered clouds.,24 km/h,68,1014 mbar,10,13:00
2021-03-10,25,Partly sunny.,26 km/h,72,1013 mbar,8,16:00
2021-03-10,22,Passing clouds.,19 km/h,86,1015 mbar,7,19:00
2021-03-10,22,Passing clouds.,9 km/h,89,1017 mbar,7,22:00
2021-03-11,20,Passing clouds.,No wind,95,1015 mbar,3,04:00
2021-03-11,21,Fog.,11 km/h,96,1017 mbar,3,07:00
2021-03-11,24,Partly sunny.,24 km/h,74,1017 mbar,6,10:00
2021-03-11,27,Scattered clouds.,22 km/h,65,1015 mbar,10,13:00
2021-03-11,26,Scattered clouds.,19 km/h,66,1013 mbar,8,16:00
2021-03-11,24,Passing clouds.,15 km/h,76,1015 mbar,6,19:00
2021-03-11,22,Light rain. Overcast.,17 km/h,91,1018 mbar,5,22:00
2021-03-12,21,Overcast.,No wind,96,1015 mbar,5,04:00
2021-03-12,21,Fog.,4 km/h,98,1016 mbar,2,07:00
2021-03-12,26,Partly sunny.,No wind,69,1017 mbar,5,10:00
2021-03-12,29,Scattered clouds.,26 km/h,52,1015 mbar,10,13:00
2021-03-12,24,Thunderstorms. Overcast.,15 km/h,78,1014 mbar,5,16:00
2021-03-12,21,Light rain. Overcast.,6 km/h,93,1016 mbar,5,19:00
2021-03-12,21,Overcast.,No wind,97,1018 mbar,4,22:00
2021-03-13,22,Overcast.,No wind,72,1017 mbar,8,07:00
2021-03-13,16,Partly sunny.,22 km/h,94,1018 mbar,10,10:00
2021-03-13,28,Scattered clouds.,19 km/h,56,1015 mbar,10,13:00
2021-03-13,27,Overcast.,26 km/h,56,1013 mbar,8,16:00
2021-03-13,23,Passing clouds.,22 km/h,72,1015 mbar,8,19:00
2021-03-13,23,Passing clouds.,11 km/h,74,1017 mbar,8,22:00
2021-03-14,21,Passing clouds.,7 km/h,62,1014 mbar,10,04:00
2021-03-14,20,Haze.,No wind,88,1015 mbar,8,07:00
2021-03-14,27,Scattered clouds.,13 km/h,48,1016 mbar,10,10:00
2021-03-14,28,Scattered clouds.,22 km/h,57,1013 mbar,10,13:00
2021-03-14,28,Partly sunny.,19 km/h,51,1012 mbar,10,16:00
2021-03-14,25,Passing clouds.,13 km/h,62,1014 mbar,6,19:00
2021-03-14,23,Passing clouds.,11 km/h,76,1016 mbar,6,22:00
2021-03-15,20,Scattered clouds.,No wind,91,1015 mbar,4,07:00
2021-03-15,25,Scattered clouds.,9 km/h,67,1016 mbar,6,10:00
2021-03-15,27,Partly sunny.,No wind,58,1014 mbar,7,13:00
2021-03-15,25,Overcast.,15 km/h,72,1012 mbar,6,16:00
2021-03-15,24,Passing clouds.,19 km/h,75,1013 mbar,6,19:00
2021-03-15,23,Passing clouds.,No wind,86,1015 mbar,5,22:00
2021-03-16,22,Fog.,9 km/h,97,1015 mbar,2,07:00
2021-03-16,27,Scattered clouds.,7 km/h,67,1016 mbar,4,10:00
2021-03-16,22,Thunderstorms. Overcast.,6 km/h,88,1013 mbar,5,16:00
2021-03-16,21,Light rain. Overcast.,7 km/h,94,1015 mbar,5,19:00
2021-03-17,19,Passing clouds.,No wind,94,1014 mbar,4,04:00
2021-03-17,20,Fog.,9 km/h,98,1014 mbar,2,07:00
2021-03-17,27,Scattered clouds.,9 km/h,58,1015 mbar,5,10:00
2021-03-17,25,Thundershowers. Overcast.,22 km/h,83,1013 mbar,3,13:00
2021-03-17,25,Thunderstorms. Overcast.,19 km/h,80,1011 mbar,5,16:00
2021-03-17,22,Passing clouds.,6 km/h,96,1013 mbar,4,19:00
2021-03-17,22,Overcast.,No wind,96,1015 mbar,6,22:00
2021-03-18,21,Fog.,6 km/h,96,1013 mbar,3,04:00
2021-03-18,21,Scattered clouds.,No wind,94,1014 mbar,3,07:00
2021-03-18,27,Scattered clouds.,No wind,66,1015 mbar,5,10:00
2021-03-18,29,Overcast.,17 km/h,62,1012 mbar,5,13:00
2021-03-18,22,Thundershowers. Overcast.,13 km/h,98,1012 mbar,3,16:00
2021-03-18,20,Light rain. Overcast.,7 km/h,98,1015 mbar,5,19:00
2021-03-18,20,Passing clouds.,13 km/h,98,1015 mbar,6,22:00
2021-03-19,20,Fog.,No wind,98,1015 mbar,3,07:00
2021-03-19,26,Partly sunny.,15 km/h,74,1015 mbar,3,10:00
2021-03-19,29,Partly sunny.,13 km/h,59,1012 mbar,5,13:00
2021-03-19,25,Thunderstorms. Overcast.,19 km/h,65,1011 mbar,6,16:00
2021-03-19,22,Light rain. Overcast.,7 km/h,92,1013 mbar,3,19:00
2021-03-19,21,Overcast.,9 km/h,95,1014 mbar,3,22:00
2021-03-20,19,Passing clouds.,No wind,94,1012 mbar,3,04:00
2021-03-20,20,Fog.,No wind,96,1013 mbar,2,07:00
2021-03-20,27,Haze.,7 km/h,67,1014 mbar,5,10:00
2021-03-20,27,Overcast.,19 km/h,72,1011 mbar,5,13:00
2021-03-20,26,Thunderstorms. Partly sunny.,15 km/h,71,1009 mbar,5,16:00
2021-03-20,24,Passing clouds.,19 km/h,87,1011 mbar,4,19:00
2021-03-20,22,Passing clouds.,9 km/h,90,1013 mbar,6,22:00
2021-03-21,21,Passing clouds.,6 km/h,91,1011 mbar,5,04:00
2021-03-21,21,Scattered clouds.,4 km/h,91,1013 mbar,6,07:00
2021-03-21,29,Overcast.,17 km/h,60,1011 mbar,6,13:00
2021-03-21,27,Partly sunny.,11 km/h,68,1009 mbar,7,16:00
2021-03-21,24,Thunderstorms. Overcast.,9 km/h,86,1012 mbar,5,19:00
2021-03-21,23,Passing clouds.,No wind,98,1013 mbar,6,22:00
2021-03-22,22,Scattered clouds.,No wind,97,1014 mbar,4,07:00
2021-03-22,27,Scattered clouds.,9 km/h,64,1015 mbar,10,10:00
2021-03-22,20,Thundershowers. Overcast.,19 km/h,97,1013 mbar,1,16:00
2021-03-22,22,Light rain. Overcast.,6 km/h,97,1014 mbar,5,19:00
2021-03-23,20,Overcast.,No wind,95,1014 mbar,4,04:00
2021-03-23,20,Scattered clouds.,No wind,96,1015 mbar,5,07:00
2021-03-23,27,Scattered clouds.,11 km/h,64,1015 mbar,8,10:00
2021-03-23,28,Partly sunny.,19 km/h,60,1012 mbar,10,13:00
2021-03-23,27,Thunderstorms. Overcast.,22 km/h,66,1012 mbar,6,16:00
2021-03-23,22,Light rain. Overcast.,7 km/h,97,1013 mbar,6,19:00
2021-03-23,22,Passing clouds.,No wind,93,1015 mbar,6,22:00
2021-03-24,21,Passing clouds.,6 km/h,96,1013 mbar,5,04:00
2021-03-24,21,Scattered clouds.,No wind,99,1014 mbar,6,07:00
2021-03-24,27,Scattered clouds.,No wind,65,1014 mbar,7,10:00
2021-03-24,22,Light rain. Overcast.,11 km/h,95,1013 mbar,2,13:00
2021-03-24,22,Thundershowers. Overcast.,15 km/h,98,1012 mbar,3,16:00
2021-03-24,21,Light rain. Overcast.,4 km/h,98,1012 mbar,4,19:00
2021-03-25,20,Scattered clouds.,No wind,96,1014 mbar,5,07:00
2021-03-25,27,Passing clouds.,15 km/h,66,1015 mbar,10,10:00
2021-03-25,28,Partly sunny.,26 km/h,64,1012 mbar,10,13:00
2021-03-25,21,Thundershowers. Overcast.,19 km/h,98,1012 mbar,1,16:00
2021-03-25,21,Thundershowers. Overcast.,9 km/h,96,1014 mbar,5,19:00
2021-03-26,20,Overcast.,No wind,95,1014 mbar,7,01:00
2021-03-26,19,Passing clouds.,No wind,93,1012 mbar,7,04:00
2021-03-26,N/A,Fog.,174 km/h,N/A,1014 mbar,1,07:00
2021-03-26,27,Scattered clouds.,7 km/h,69,1015 mbar,5,10:00
2021-03-26,28,Partly sunny.,15 km/h,60,1012 mbar,7,13:00
2021-03-26,28,Partly sunny.,7 km/h,68,1010 mbar,6,16:00
2021-03-26,24,Passing clouds.,No wind,91,1012 mbar,6,19:00
2021-03-26,23,Light rain. Overcast.,No wind,91,1015 mbar,3,22:00
2021-03-27,21,Passing clouds.,No wind,96,1012 mbar,5,04:00
2021-03-27,21,Fog.,No wind,98,1014 mbar,3,07:00
2021-03-27,26,Partly sunny.,7 km/h,81,1014 mbar,4,10:00
2021-03-27,27,Thunderstorms. Overcast.,17 km/h,75,1012 mbar,5,13:00
2021-03-27,25,Thunderstorms. Overcast.,15 km/h,77,1011 mbar,3,16:00
2021-03-27,22,Thunderstorms. Overcast.,No wind,98,1014 mbar,4,19:00
2021-03-27,21,Overcast.,No wind,98,1015 mbar,4,22:00
2021-03-28,21,Fog.,No wind,98,1014 mbar,2,07:00
2021-03-28,26,Haze.,7 km/h,77,1014 mbar,5,10:00
2021-03-28,25,Thundershowers. Overcast.,13 km/h,94,1010 mbar,2,16:00
2021-03-28,21,Overcast.,7 km/h,95,1012 mbar,7,19:00
2021-03-28,22,Passing clouds.,No wind,95,1014 mbar,7,22:00
2021-03-29,22,Overcast.,No wind,97,1014 mbar,3,01:00
2021-03-29,21,Fog.,9 km/h,96,1013 mbar,3,04:00
2021-03-29,21,Fog.,7 km/h,96,1013 mbar,2,07:00
2021-03-29,28,Scattered clouds.,13 km/h,70,1014 mbar,10,10:00
2021-03-29,28,Partly sunny.,22 km/h,72,1012 mbar,7,13:00
2021-03-29,27,Partly sunny.,22 km/h,68,1010 mbar,7,16:00
2021-03-29,23,Passing clouds.,22 km/h,95,1012 mbar,6,19:00
2021-03-29,22,Passing clouds.,11 km/h,96,1013 mbar,6,22:00
2021-03-30,22,Passing clouds.,No wind,93,1012 mbar,6,04:00
2021-03-30,22,Light rain. Overcast.,6 km/h,98,1013 mbar,2,07:00
2021-03-30,26,Thunderstorms. Overcast.,11 km/h,75,1010 mbar,5,16:00
2021-03-30,23,Thundershowers. Overcast.,11 km/h,98,1012 mbar,4,19:00
2021-03-30,21,Passing clouds.,No wind,98,1013 mbar,5,22:00
2021-03-31,21,Fog.,7 km/h,98,1012 mbar,2,07:00
2021-03-31,26,Haze.,No wind,72,1012 mbar,8,10:00
2021-03-31,28,Overcast.,19 km/h,68,1010 mbar,7,13:00
2021-03-31,24,Overcast.,9 km/h,95,1009 mbar,5,16:00
2021-03-31,24,Overcast.,No wind,96,1011 mbar,5,19:00
2021-03-31,22,Thundershowers. Overcast.,6 km/h,98,1014 mbar,3,22:00
2021-04-01,22,Overcast.,No wind,96,1011 mbar,4,04:00
2021-04-01,22,Fog.,6 km/h,98,1012 mbar,2,07:00
2021-04-01,27,Partly sunny.,24 km/h,84,1013 mbar,6,10:00
2021-04-01,27,Partly sunny.,35 km/h,76,1011 mbar,10,13:00
2021-04-01,26,Partly sunny.,11 km/h,89,1010 mbar,10,16:00
2021-04-01,24,Passing clouds.,19 km/h,83,1012 mbar,7,19:00
2021-04-01,23,Passing clouds.,No wind,88,1013 mbar,6,22:00
2021-04-02,21,Passing clouds.,No wind,94,1012 mbar,6,04:00
2021-04-02,21,Partly sunny.,No wind,91,1013 mbar,5,07:00
2021-04-02,25,Partly sunny.,7 km/h,74,1014 mbar,5,10:00
2021-04-02,28,Partly sunny.,22 km/h,58,1012 mbar,7,13:00
2021-04-02,26,Partly sunny.,22 km/h,69,1010 mbar,6,16:00
2021-04-02,24,Passing clouds.,7 km/h,77,1012 mbar,6,19:00
2021-04-03,21,Passing clouds.,9 km/h,96,1012 mbar,5,04:00
2021-04-03,21,Light rain. Overcast.,No wind,98,1014 mbar,5,07:00
2021-04-03,22,Light rain. Overcast.,9 km/h,88,1015 mbar,6,10:00
2021-04-03,24,Overcast.,19 km/h,94,1013 mbar,10,13:00
2021-04-03,25,Overcast.,22 km/h,92,1011 mbar,10,16:00
2021-04-03,23,Overcast.,9 km/h,93,1013 mbar,8,19:00
2021-04-03,22,Passing clouds.,6 km/h,92,1015 mbar,8,22:00
2021-04-04,22,Passing clouds.,No wind,95,1014 mbar,6,01:00
2021-04-04,21,Passing clouds.,No wind,96,1013 mbar,6,04:00
2021-04-04,20,Scattered clouds.,No wind,94,1014 mbar,5,07:00
2021-04-04,26,Partly sunny.,26 km/h,46,1015 mbar,7,10:00
2021-04-04,28,Partly sunny.,30 km/h,78,1012 mbar,10,13:00
2021-04-04,28,Partly sunny.,22 km/h,84,1010 mbar,10,16:00
2021-04-04,25,Passing clouds.,13 km/h,90,1014 mbar,6,19:00
2021-04-04,23,Overcast.,6 km/h,95,1015 mbar,5,22:00
2021-04-05,21,Overcast.,No wind,96,1014 mbar,5,04:00
2021-04-05,21,Fog.,6 km/h,98,1015 mbar,3,07:00
2021-04-05,25,Overcast.,9 km/h,92,1015 mbar,4,10:00
2021-04-05,26,Overcast.,30 km/h,85,1014 mbar,7,13:00
2021-04-05,26,Partly sunny.,26 km/h,74,1012 mbar,10,16:00
2021-04-05,23,Passing clouds.,15 km/h,83,1014 mbar,7,19:00
2021-04-05,22,Passing clouds.,7 km/h,90,1015 mbar,7,22:00
2021-04-06,21,Passing clouds.,No wind,92,1016 mbar,6,04:00
2021-04-06,21,Partly sunny.,No wind,96,1015 mbar,6,07:00
2021-04-06,26,Partly sunny.,24 km/h,91,1016 mbar,10,10:00
2021-04-06,28,Scattered clouds.,19 km/h,78,N/A,10,13:00
2021-04-06,27,Partly sunny.,19 km/h,68,1012 mbar,10,16:00
2021-04-06,25,Passing clouds.,28 km/h,73,1015 mbar,8,19:00
2021-04-06,24,Passing clouds.,19 km/h,77,1016 mbar,8,22:00
2021-04-07,22,Passing clouds.,13 km/h,82,1014 mbar,8,04:00
2021-04-07,23,Overcast.,9 km/h,87,1015 mbar,10,07:00
2021-04-07,27,Overcast.,22 km/h,75,1016 mbar,10,10:00
2021-04-07,27,Partly sunny.,20 km/h,65,1013 mbar,10,13:00
2021-04-07,27,Partly sunny.,30 km/h,71,1012 mbar,10,16:00
2021-04-07,25,Passing clouds.,20 km/h,85,1014 mbar,6,19:00
2021-04-07,24,Passing clouds.,7 km/h,90,1015 mbar,6,22:00
2021-04-08,21,Passing clouds.,15 km/h,92,1013 mbar,6,04:00
2021-04-08,21,Haze.,11 km/h,91,1013 mbar,7,07:00
2021-04-08,27,Passing clouds.,37 km/h,66,1014 mbar,10,10:00
2021-04-08,29,Partly sunny.,26 km/h,50,1012 mbar,10,13:00
2021-04-08,27,Partly sunny.,20 km/h,72,1011 mbar,10,16:00
2021-04-08,25,Passing clouds.,13 km/h,85,1013 mbar,8,19:00
2021-04-09,20,Fog.,No wind,97,1015 mbar,3,07:00
2021-04-09,26,Scattered clouds.,28 km/h,84,1016 mbar,8,10:00
2021-04-09,28,Scattered clouds.,28 km/h,74,1014 mbar,10,13:00
2021-04-09,28,Scattered clouds.,28 km/h,87,1012 mbar,10,16:00
2021-04-09,23,Overcast.,9 km/h,90,1014 mbar,7,19:00
2021-04-09,22,Overcast.,No wind,90,1016 mbar,5,22:00
2021-04-10,21,Passing clouds.,No wind,92,1015 mbar,5,04:00
2021-04-10,22,Fog.,9 km/h,95,1016 mbar,2,07:00
2021-04-10,25,Scattered clouds.,19 km/h,76,1017 mbar,7,10:00
2021-04-10,29,Scattered clouds.,37 km/h,67,1015 mbar,10,13:00
2021-04-10,26,Scattered clouds.,22 km/h,75,1014 mbar,6,16:00
2021-04-10,24,Passing clouds.,19 km/h,83,1016 mbar,6,19:00
2021-04-10,23,Passing clouds.,6 km/h,91,1017 mbar,6,22:00
2021-04-11,21,Passing clouds.,No wind,91,1016 mbar,5,04:00
2021-04-11,21,Fog.,No wind,96,1017 mbar,2,07:00
2021-04-11,25,Scattered clouds.,9 km/h,85,1018 mbar,4,10:00
2021-04-11,30,Overcast.,24 km/h,63,1015 mbar,5,13:00
2021-04-11,25,Thunderstorms. Overcast.,6 km/h,90,1015 mbar,5,16:00
2021-04-11,22,Passing clouds.,No wind,93,1018 mbar,5,22:00
2021-04-12,20,Fog.,6 km/h,98,1018 mbar,2,07:00
2021-04-12,26,Scattered clouds.,4 km/h,90,1019 mbar,4,10:00
2021-04-12,27,Scattered clouds.,11 km/h,80,1016 mbar,7,13:00
2021-04-12,26,Thunderstorms. Overcast.,19 km/h,88,1014 mbar,6,16:00
2021-04-12,24,Overcast.,6 km/h,80,1016 mbar,5,19:00
2021-04-12,24,Overcast.,No wind,77,1018 mbar,5,22:00
2021-04-13,22,Passing clouds.,No wind,81,1016 mbar,3,04:00
2021-04-13,26,Scattered clouds.,9 km/h,69,1018 mbar,5,10:00
2021-04-13,26,Overcast.,11 km/h,78,1014 mbar,6,16:00
2021-04-13,24,Passing clouds.,No wind,84,1016 mbar,6,19:00
2021-04-13,23,Passing clouds.,No wind,91,1017 mbar,6,22:00
2021-04-14,21,Passing clouds.,No wind,96,1016 mbar,5,04:00
2021-04-14,27,Scattered clouds.,No wind,66,1017 mbar,5,10:00
2021-04-14,24,Thundershowers. Overcast.,33 km/h,96,1015 mbar,2,13:00
2021-04-16,26,Partly sunny.,9 km/h,78,1013 mbar,10,16:00
2021-04-17,25,Scattered clouds.,11 km/h,77,1018 mbar,10,10:00
2021-04-17,28,Scattered clouds.,22 km/h,63,1015 mbar,10,13:00
2021-04-17,24,Passing clouds.,No wind,88,1016 mbar,7,19:00
2021-04-17,23,Passing clouds.,7 km/h,89,1018 mbar,6,22:00
2021-04-18,22,Passing clouds.,No wind,93,1017 mbar,5,01:00
2021-04-18,21,Passing clouds.,No wind,94,1016 mbar,5,04:00
2021-04-18,21,Scattered clouds.,No wind,95,1018 mbar,4,07:00
2021-04-18,26,Partly sunny.,6 km/h,69,1019 mbar,5,10:00
2021-04-18,29,Partly sunny.,19 km/h,60,1016 mbar,5,13:00
2021-04-18,24,Partly sunny.,No wind,85,1015 mbar,7,16:00
2021-04-18,24,Overcast.,7 km/h,83,1016 mbar,5,19:00
2021-04-18,23,Overcast.,9 km/h,81,1018 mbar,3,22:00
2021-04-19,22,Overcast.,No wind,83,1016 mbar,5,04:00
2021-04-19,22,Overcast.,No wind,95,1018 mbar,3,07:00
2021-04-19,27,Scattered clouds.,No wind,69,1018 mbar,7,10:00
2021-04-19,29,Partly sunny.,9 km/h,58,1014 mbar,10,13:00
2021-04-19,22,Thundershowers. Overcast.,11 km/h,98,1014 mbar,5,16:00
2021-04-19,23,Overcast.,9 km/h,96,1015 mbar,4,19:00
2021-04-20,21,Fog.,No wind,98,1016 mbar,3,04:00
2021-04-20,20,Scattered clouds.,No wind,92,1017 mbar,5,07:00
2021-04-20,27,Passing clouds.,13 km/h,51,1017 mbar,10,10:00
2021-04-20,29,Scattered clouds.,17 km/h,56,1015 mbar,8,13:00
2021-04-20,28,Partly sunny.,17 km/h,57,1013 mbar,10,16:00
2021-04-20,25,Passing clouds.,11 km/h,79,1016 mbar,6,19:00
2021-04-20,22,Passing clouds.,No wind,91,1018 mbar,5,22:00
2021-04-21,21,Passing clouds.,No wind,96,1016 mbar,6,01:00
2021-04-21,29,Haze.,No wind,48,1017 mbar,5,07:00
2021-04-21,27,Sunny.,11 km/h,51,N/A,10,10:00
2021-04-21,30,Passing clouds.,15 km/h,38,1014 mbar,10,13:00
2021-04-21,27,Overcast.,15 km/h,62,1013 mbar,10,16:00
2021-04-21,26,Passing clouds.,No wind,64,1016 mbar,10,19:00
2021-04-21,25,Passing clouds.,9 km/h,65,1017 mbar,8,22:00
2021-04-22,20,Passing clouds.,6 km/h,74,1017 mbar,10,07:00
2021-04-22,27,Passing clouds.,7 km/h,49,1017 mbar,10,10:00
2021-04-22,30,Scattered clouds.,17 km/h,39,1014 mbar,10,13:00
2021-04-22,28,Partly sunny.,15 km/h,51,1013 mbar,8,16:00
2021-04-22,25,Passing clouds.,9 km/h,68,1015 mbar,6,19:00
2021-04-22,23,Passing clouds.,11 km/h,85,1018 mbar,6,22:00
2021-04-23,22,Passing clouds.,7 km/h,91,1016 mbar,5,01:00
2021-04-23,21,Passing clouds.,4 km/h,91,1016 mbar,6,04:00
2021-04-23,20,Scattered clouds.,No wind,84,1016 mbar,5,07:00
2021-04-23,25,Scattered clouds.,7 km/h,61,1017 mbar,7,10:00
2021-04-23,29,Scattered clouds.,13 km/h,58,1014 mbar,7,13:00
2021-04-23,28,Scattered clouds.,19 km/h,55,1013 mbar,6,16:00
2021-04-23,25,Passing clouds.,7 km/h,74,1015 mbar,5,19:00
2021-04-23,23,Passing clouds.,No wind,78,1017 mbar,6,22:00
2021-04-24,22,Passing clouds.,6 km/h,84,1016 mbar,6,04:00
2021-04-24,20,Haze.,6 km/h,86,1017 mbar,5,07:00
2021-04-24,27,Passing clouds.,7 km/h,53,1017 mbar,10,10:00
2021-04-24,29,Scattered clouds.,22 km/h,57,1014 mbar,10,13:00
2021-04-24,29,Scattered clouds.,19 km/h,51,1013 mbar,10,16:00
2021-04-24,26,Passing clouds.,9 km/h,67,1015 mbar,8,19:00
2021-04-24,24,Light rain. Overcast.,6 km/h,70,1017 mbar,5,22:00
2021-04-25,24,Overcast.,No wind,68,1016 mbar,5,01:00
2021-04-25,22,Overcast.,No wind,71,1015 mbar,5,04:00
2021-04-25,20,Haze.,6 km/h,82,1017 mbar,5,07:00
2021-04-25,27,Scattered clouds.,4 km/h,57,1018 mbar,7,10:00
2021-04-25,28,Partly sunny.,13 km/h,57,1015 mbar,6,13:00
2021-04-25,28,Partly sunny.,15 km/h,59,1014 mbar,7,16:00
2021-04-25,24,Passing clouds.,11 km/h,76,1017 mbar,6,22:00
2021-04-26,21,Passing clouds.,No wind,92,1015 mbar,5,04:00
2021-04-26,21,Scattered clouds.,No wind,87,1017 mbar,5,07:00
